CustomerID,Month,TotalPurchases
13173,2010-12,60.94
13173,2011-12,52.870000000000005
13174,2010-12,519.75
13174,2011-01,293.56
13174,2011-11,250.36
13176,2011-10,199.98
13177,2011-10,59.75
13178,2010-12,61.6
13178,2011-02,47.67
13178,2011-04,62.82
13178,2011-05,115.33
13178,2011-06,69.45
13178,2011-07,83.68
13178,2011-09,62.81
13178,2011-11,38.98
13182,2011-10,7.54
13183,2011-01,28.58
13183,2011-03,14.38
13183,2011-05,12.0
13183,2011-07,26.34
13183,2011-08,44.22
13183,2011-09,21.67
13183,2011-11,26.14
13183,2011-12,17.740000000000002
13184,2011-02,57.95
13184,2011-04,88.09
13184,2011-06,38.86
13184,2011-07,64.6
13184,2011-08,43.24
13184,2011-11,45.19
13185,2011-03,5.95
13186,2011-08,212.57
13186,2011-09,20.86
13186,2011-10,35.46
13187,2011-01,139.32
13188,2011-11,19.15
13189,2011-08,5.11
13189,2011-11,6.25
13192,2011-05,98.87
13192,2011-09,66.74
13193,2011-10,83.24
13194,2011-07,7.95
13196,2011-03,113.91
13196,2011-09,139.39000000000001
13196,2011-11,22.56
13198,2010-12,83.15
13198,2011-01,125.76
13198,2011-04,113.53999999999999
13198,2011-07,84.91000000000001
13198,2011-08,58.03
13198,2011-10,6.2
13198,2011-11,83.29
13199,2010-12,19.759999999999998
13199,2011-01,5.39
13199,2011-02,41.49
13199,2011-03,23.69
13199,2011-04,8.45
13199,2011-05,17.99
13199,2011-06,10.97
13199,2011-07,4.38
13199,2011-08,6.63
13199,2011-09,3.56
13199,2011-10,104.17999999999999
13199,2011-11,46.29
13199,2011-12,23.470000000000002
13200,2011-08,25.17
13200,2011-09,84.28
13200,2011-11,45.83
13203,2011-04,19.58
13203,2011-08,47.510000000000005
13203,2011-10,48.910000000000004
13203,2011-11,15.33
13207,2011-07,15.63
13207,2011-11,2.6999999999999997
13208,2011-02,43.45
13208,2011-04,62.95
13208,2011-05,99.62
13208,2011-07,54.19
13208,2011-10,89.22
13209,2010-12,74.5
13209,2011-01,23.7
13209,2011-04,251.19
13209,2011-05,2.95
13209,2011-07,98.24
13209,2011-08,95.23
13209,2011-11,215.29
13210,2011-09,33.26
13211,2010-12,4.0
13211,2011-09,60.5
13211,2011-11,16.12
13212,2011-10,218.66
13212,2011-11,320.66
13213,2011-05,66.04
13213,2011-06,39.6
13213,2011-08,99.7
13213,2011-10,41.05
13216,2011-03,7.24
13217,2011-07,7.48
13217,2011-08,8.67
13218,2011-08,4.6499999999999995
13220,2011-04,6.95
13220,2011-05,65.6
13220,2011-06,6.95
13220,2011-09,15.67
13221,2010-12,175.28
13221,2011-04,155.67
13223,2011-04,2.1
13223,2011-05,7.7
13224,2011-07,107.5
13224,2011-10,143.29
13225,2010-12,5.88
13225,2011-01,28.94
13225,2011-03,23.43
13225,2011-05,5.37
13225,2011-07,3.87
13225,2011-10,8.27
13225,2011-12,11.67
13226,2011-03,43.39
13227,2011-05,23.4
13228,2011-09,3.58
13229,2011-04,40.6
13230,2010-12,39.2
13230,2011-01,128.69
13230,2011-02,140.97
13230,2011-03,175.66
13230,2011-04,407.92
13230,2011-05,39.8
13230,2011-07,204.66
13230,2011-11,102.99
13230,2011-12,226.29
13232,2011-04,25.3
13232,2011-05,330.31
13232,2011-06,74.37
13232,2011-09,117.02
13232,2011-11,131.35
13233,2011-01,16.22
13233,2011-09,15.51
13235,2011-05,1087.33
13236,2011-08,112.48
13236,2011-09,12.54
13236,2011-11,32.760000000000005
13238,2010-12,28.549999999999997
13238,2011-06,32.72
13238,2011-11,76.11
13239,2011-03,33.41
13240,2010-12,58.28
13240,2011-03,98.67
13240,2011-06,27.6
13240,2011-09,37.44
13242,2011-05,10.4
13242,2011-08,16.64
13243,2011-05,209.81
13244,2011-09,101.19
13245,2011-10,99.7
13246,2011-01,54.02
13246,2011-02,50.13
13246,2011-05,70.28
13246,2011-06,23.78
13246,2011-11,65.01
13247,2011-09,30.09
13247,2011-10,9.05
13247,2011-11,13.55
13248,2011-06,58.17
13248,2011-08,11.7
13249,2011-03,2.51
13249,2011-09,76.4
13253,2011-01,29.619999999999997
13253,2011-07,11.49
13255,2010-12,27.299999999999997
13255,2011-11,37.18
13255,2011-12,2.95
13256,2011-11,0.0
13258,2011-05,58.56
13258,2011-11,80.66
13259,2011-10,200.83
13260,2011-10,39.74
13261,2011-02,44.45
13261,2011-03,4.95
13262,2011-03,34.02
13263,2011-01,86.32000000000001
13263,2011-03,725.6
13263,2011-04,462.47
13263,2011-05,434.46
13263,2011-06,347.53000000000003
13263,2011-07,153.92000000000002
13263,2011-08,359.99
13263,2011-09,303.74
13263,2011-10,484.67
13263,2011-11,210.35
13263,2011-12,191.42000000000002
13265,2011-03,48.29
13265,2011-04,42.03
13265,2011-06,42.13
13265,2011-09,45.26
13265,2011-10,38.2
13266,2010-12,1.25
13266,2011-03,20.75
13266,2011-04,73.63
13266,2011-05,36.95
13266,2011-06,11.62
13266,2011-07,20.81
13266,2011-08,23.66
13266,2011-09,24.75
13266,2011-10,52.67
13266,2011-11,110.78
13267,2010-12,125.55
13267,2011-01,47.13
13267,2011-03,105.47
13267,2011-04,71.8
13267,2011-05,57.62
13267,2011-06,1.95
13267,2011-07,54.2
13267,2011-08,54.01
13267,2011-09,51.8
13267,2011-11,153.19
13267,2011-12,63.55
13268,2011-03,211.18
13268,2011-04,63.98
13268,2011-05,106.11
13268,2011-06,58.4
13268,2011-09,80.87
13268,2011-11,182.83
13269,2010-12,76.05
13269,2011-04,276.01
13269,2011-05,96.46000000000001
13269,2011-06,47.92
13269,2011-07,42.96
13269,2011-08,25.6
13269,2011-09,41.230000000000004
13269,2011-10,89.46000000000001
13269,2011-11,117.16
13269,2011-12,21.0
13270,2010-12,2.95
13271,2011-11,117.29
13272,2011-09,28.04
13272,2011-11,52.05
13273,2011-08,20.77
13276,2011-09,58.03
13276,2011-10,94.9
13277,2011-07,3.3
13277,2011-08,2.5
13277,2011-11,5.8
13278,2011-10,88.64
13279,2011-09,23.43
13279,2011-10,7.2
13280,2011-01,211.18
13280,2011-08,11.549999999999999
13282,2011-05,70.1
13282,2011-06,39.0
13282,2011-09,10.5
13282,2011-11,66.47
13283,2011-06,1.7
13283,2011-10,7.45
13284,2011-01,57.589999999999996
13285,2011-02,133.19
13285,2011-04,94.49
13285,2011-07,95.61
13285,2011-11,75.92999999999999
13291,2011-07,111.9
13292,2011-02,65.56
13292,2011-11,50.17
13294,2011-04,107.52
13294,2011-06,91.68
13295,2010-12,38.15
13296,2011-07,12.04
13297,2011-10,117.11
13297,2011-11,31.01
13297,2011-12,27.58
13298,2011-12,7.5
13299,2011-03,23.75
13300,2011-06,54.33
13301,2011-02,52.08
13301,2011-05,41.64
13301,2011-07,73.92
13301,2011-08,46.01
13302,2011-07,12.75
13304,2010-12,66.4
13305,2010-12,5.45
13305,2011-02,13.4
13305,2011-03,25.55
13305,2011-04,29.45
13305,2011-07,47.45
13305,2011-08,34.4
13305,2011-09,53.02
13305,2011-11,48.84
13305,2011-12,14.77
13307,2011-08,3.75
13308,2011-05,87.0
13308,2011-06,17.9
13308,2011-10,24.560000000000002
13308,2011-11,51.47
13309,2011-02,39.39
13309,2011-05,28.029999999999998
13309,2011-09,51.13
13309,2011-10,32.19
13309,2011-12,22.4
13310,2011-01,108.68
13310,2011-05,102.19
13310,2011-11,43.79
13310,2011-12,4.15
13311,2011-07,100.9
13311,2011-12,6.24
13313,2011-01,38.04
13313,2011-05,32.66
13313,2011-07,34.75
13313,2011-11,60.870000000000005
13314,2011-09,117.92
13314,2011-10,104.12
13314,2011-12,37.78
13316,2011-03,195.27
13316,2011-07,95.1
13316,2011-09,43.58
13316,2011-11,46.14
13317,2010-12,63.0
13317,2011-04,88.31
13317,2011-05,160.64
13317,2011-06,41.45
13317,2011-10,204.39000000000001
13318,2011-11,36.86
13318,2011-12,20.28
13319,2010-12,252.34
13319,2011-01,79.1
13319,2011-02,145.39000000000001
13319,2011-03,81.81
13319,2011-04,88.35
13319,2011-05,116.79
13319,2011-06,192.13
13319,2011-07,181.83
13319,2011-08,44.78
13319,2011-09,132.85
13319,2011-10,161.15
13319,2011-11,188.35
13319,2011-12,24.55
13320,2011-05,65.39
13320,2011-08,57.01
13320,2011-09,79.19
13321,2011-09,23.37
13322,2011-11,69.26
13323,2011-09,22.65
13323,2011-11,31.85
13323,2011-12,41.05
13324,2010-12,21.95
13324,2011-01,10.59
13324,2011-04,59.959999999999994
13324,2011-05,39.809999999999995
13324,2011-09,66.44
13324,2011-11,29.32
13325,2011-09,36.34
13327,2010-12,61.5
13327,2011-02,12.45
13327,2011-03,73.35000000000001
13327,2011-06,33.1
13327,2011-07,48.77
13327,2011-08,13.27
13327,2011-11,57.81
13328,2011-01,31.919999999999998
13329,2010-12,21.82
13329,2011-11,19.990000000000002
13330,2011-01,25.79
13330,2011-06,32.19
13330,2011-09,49.1
13332,2011-11,63.74
13334,2011-02,408.82
13334,2011-06,247.58
13334,2011-09,127.8
13336,2011-09,127.62
13338,2011-07,165.33
13339,2011-05,282.72
13340,2011-03,166.7
13340,2011-07,135.88
13340,2011-08,10.67
13340,2011-10,56.620000000000005
13341,2011-03,175.65
13343,2011-06,141.32999999999998
13344,2011-03,395.40000000000003
13344,2011-10,200.60999999999999
13345,2011-02,112.9
13345,2011-03,11.899999999999999
13347,2011-09,60.16
13348,2011-10,30.88
13349,2011-11,64.42
13350,2011-09,260.83
13350,2011-10,68.4
13350,2011-11,71.8
13351,2011-10,103.97
13352,2011-10,90.71
13352,2011-12,4.55
13354,2011-09,94.28
13355,2011-08,87.23
13356,2011-09,181.28
13357,2011-03,262.57
13358,2011-03,145.19
13359,2011-10,137.55
13362,2011-02,193.3
13362,2011-04,138.6
13362,2011-10,163.59
13362,2011-11,85.39
13362,2011-12,5.25
13363,2011-10,132.86
13363,2011-11,97.38
13364,2011-09,25.98
13364,2011-10,25.98
13365,2011-05,133.79
13365,2011-11,265.02
13365,2011-12,14.7
13366,2011-10,0.39
13368,2011-01,2.95
13368,2011-03,139.66
13369,2010-12,105.94
13370,2010-12,166.19
13372,2011-09,138.47
13373,2011-03,186.15
13373,2011-07,189.15
13373,2011-10,141.37
13375,2011-09,121.84
13376,2011-04,104.43
13376,2011-05,98.61
13376,2011-09,82.09
13379,2011-07,15.46
13379,2011-10,83.05
13379,2011-11,71.27
13381,2011-02,67.52
13381,2011-05,79.14
13381,2011-07,114.39
13381,2011-08,102.74
13381,2011-09,66.53
13381,2011-11,100.60000000000001
13382,2011-03,41.28
13384,2011-06,229.59
13384,2011-08,34.81
13384,2011-09,141.54
13384,2011-10,48.82
13384,2011-11,42.22
13385,2011-01,158.66
13388,2011-07,159.63
13388,2011-08,49.95
13389,2011-04,79.03
13389,2011-09,61.77
13389,2011-11,55.29
13390,2011-09,39.79
13391,2011-05,14.95
13394,2011-02,30.19
13394,2011-03,57.6
13394,2011-05,31.130000000000003
13394,2011-07,17.69
13394,2011-08,21.52
13394,2011-09,37.72
13394,2011-10,35.79
13394,2011-11,15.21
13394,2011-12,22.25
13395,2011-06,57.199999999999996
13396,2011-01,62.94
13396,2011-11,126.04
13397,2011-01,28.28
13397,2011-02,21.75
13397,2011-06,52.06
13397,2011-08,11.89
13397,2011-09,42.97
13398,2011-05,89.17
13402,2010-12,46.44
13402,2011-08,30.77
13403,2011-11,8.75
13404,2011-05,26.130000000000003
13404,2011-12,5.78
13405,2011-01,33.5
13405,2011-05,98.05
13405,2011-09,15.001
13408,2010-12,96.89
13408,2011-01,71.3
13408,2011-02,42.0
13408,2011-03,112.18
13408,2011-04,67.44
13408,2011-05,112.53
13408,2011-06,87.7
13408,2011-07,94.02
13408,2011-08,211.87
13408,2011-09,238.52
13408,2011-10,103.22
13408,2011-11,318.8
13408,2011-12,58.03
13410,2011-02,15.87
13410,2011-03,13.4
13410,2011-06,3.9
13410,2011-09,20.77
13410,2011-11,16.35
13410,2011-12,4.15
13411,2011-08,58.75
13414,2011-02,0.65
13414,2011-07,43.52
13416,2011-09,63.3
13416,2011-10,40.35
13417,2011-05,56.2
13417,2011-12,121.78
13418,2010-12,269.69
13418,2011-04,70.87
13418,2011-05,290.71999999999997
13418,2011-06,37.89
13418,2011-07,30.04
13418,2011-08,21.95
13418,2011-09,89.75
13418,2011-10,79.43
13418,2011-11,35.6
13419,2011-10,16.19
13420,2011-06,3.7399999999999998
13420,2011-07,28.150000000000002
13421,2011-02,146.01
13421,2011-10,73.29
13422,2011-10,389.84000000000003
13425,2011-02,73.71
13425,2011-06,53.19
13425,2011-08,78.56
13426,2010-12,20.189999999999998
13426,2011-01,20.009999999999998
13426,2011-03,21.95
13426,2011-04,51.65
13426,2011-06,18.45
13426,2011-09,34.75
13426,2011-10,59.010000000000005
13426,2011-11,58.77
13426,2011-12,23.07
13427,2011-05,15.379999999999999
13427,2011-08,16.81
13427,2011-11,15.66
13428,2011-11,145.96
13429,2011-09,17.0
13429,2011-10,38.94
13429,2011-11,25.85
13430,2011-09,48.68
13430,2011-11,45.45
13431,2011-09,90.2
13431,2011-10,57.77
13434,2011-09,16.52
13435,2011-06,56.34
13435,2011-08,45.72
13435,2011-09,65.2
13435,2011-10,47.7
13435,2011-11,47.01
13435,2011-12,42.39
13436,2011-12,69.96
13437,2011-06,536.46
13437,2011-08,96.2
13437,2011-09,45.0
13437,2011-11,138.8
13439,2011-03,93.17
13441,2011-09,25.04
13447,2011-11,195.23
13448,2010-12,110.68
13448,2011-05,113.41
13448,2011-09,315.97
13448,2011-11,95.42
13449,2011-11,36.57
13450,2011-05,35.26
13450,2011-07,22.11
13450,2011-08,12.64
13450,2011-09,27.71
13450,2011-11,11.629999999999999
13451,2011-01,115.28999999999999
13451,2011-03,245.51
13451,2011-05,203.09
13451,2011-08,255.35999999999999
13451,2011-11,121.81
13452,2011-03,590.0
13453,2011-02,30.6
13453,2011-06,46.69
13455,2010-12,148.07
13455,2011-01,32.14
13455,2011-05,8.95
13455,2011-11,64.65
13456,2011-05,47.18
13456,2011-06,37.53
13456,2011-07,23.3
13456,2011-10,69.59
13456,2011-11,51.35
13458,2010-12,83.94
13458,2011-01,112.56
13458,2011-02,135.85
13458,2011-03,2.95
13458,2011-04,81.17999999999999
13458,2011-05,29.97
13458,2011-06,143.13
13458,2011-07,111.89
13458,2011-09,43.95
13458,2011-10,114.22
13458,2011-11,52.32
13458,2011-12,55.550000000000004
13460,2011-10,6.680000000000001
13460,2011-11,11.34
13461,2011-06,19.61
13461,2011-07,4.529999999999999
13461,2011-11,18.21
13462,2011-04,30.5
13462,2011-06,8.25
13464,2011-10,131.43
13466,2011-06,48.31
13466,2011-08,9.95
13467,2011-11,270.45
13468,2010-12,248.58
13468,2011-01,74.62
13468,2011-02,98.55
13468,2011-03,175.24
13468,2011-04,106.81
13468,2011-05,67.75
13468,2011-06,28.240000000000002
13468,2011-07,72.01
13468,2011-08,51.79
13468,2011-09,79.09
13468,2011-10,91.13
13468,2011-11,105.02
13468,2011-12,67.78999999999999
13470,2011-08,11.549999999999999
13470,2011-09,4.949999999999999
13471,2011-10,195.93
13471,2011-11,82.67
13471,2011-12,373.36
13473,2011-01,34.75
13473,2011-10,44.39
13474,2011-04,148.65
13475,2011-02,98.18
13475,2011-03,91.05
13475,2011-05,43.24
13475,2011-06,15.950000000000001
13476,2011-03,400.25
13476,2011-06,255.59
13477,2011-02,39.48
13477,2011-03,10.5
13477,2011-05,52.7
13477,2011-06,23.58
13477,2011-07,18.14
13477,2011-10,57.1
13477,2011-11,8.94
13479,2011-04,27.0
13479,2011-05,52.65
13481,2010-12,4.25
13481,2011-03,100.72
13481,2011-04,4.25
13481,2011-05,43.91
13481,2011-08,49.410000000000004
13481,2011-09,1.25
13481,2011-10,55.09
13482,2011-04,26.83
13483,2011-10,10.559999999999999
13484,2011-04,60.0
13485,2011-04,55.78
13486,2011-07,32.9
13486,2011-08,117.78999999999999
13486,2011-09,50.1
13487,2010-12,38.65
13487,2011-05,53.39
13487,2011-10,59.3
13488,2010-12,154.29
13488,2011-01,280.0
13488,2011-02,151.3
13488,2011-03,133.5
13488,2011-05,207.43
13488,2011-06,29.9
13488,2011-07,54.9
13488,2011-08,103.28
13488,2011-09,141.18
13488,2011-10,162.17000000000002
13488,2011-11,87.84
13489,2011-02,9.49
13489,2011-07,6.779999999999999
13489,2011-08,3.57
13491,2010-12,64.45
13491,2011-01,98.06
13491,2011-02,20.060000000000002
13491,2011-03,32.91
13491,2011-04,15.66
13491,2011-07,33.42
13491,2011-10,25.44
13492,2011-05,50.95
13492,2011-07,174.13
13493,2011-02,59.35
13493,2011-03,43.82
13494,2011-02,65.97
13495,2010-12,66.42
13495,2011-04,13.0
13495,2011-11,36.75
13495,2011-12,21.09
13496,2010-12,99.61
13496,2011-11,12.129999999999999
13497,2010-12,42.0
13497,2011-03,21.25
13499,2011-03,20.62
13499,2011-04,37.36
13499,2011-05,3.35
13499,2011-09,8.51
13499,2011-10,2.95
13499,2011-11,23.04
13500,2011-08,72.55
13500,2011-11,165.71
13501,2011-02,194.07
13501,2011-04,9.95
13502,2011-01,8.7
13502,2011-03,16.64
13502,2011-11,7.02
13503,2011-09,37.08
13504,2011-10,81.44
13505,2011-04,204.74
13505,2011-05,199.14
13505,2011-06,117.48
13505,2011-08,9.55
13505,2011-09,228.7
13505,2011-10,10.850000000000001
13506,2010-12,48.19
13506,2011-01,31.9
13507,2011-07,286.59
13507,2011-08,63.150000000000006
13507,2011-09,115.35
13507,2011-12,78.29
13508,2011-04,62.31
13509,2011-02,10.7
13509,2011-03,18.57
13509,2011-07,15.0
13509,2011-09,2.5
13509,2011-10,8.4
13509,2011-12,4.86
13510,2011-06,103.53
13510,2011-07,3.2
13510,2011-09,34.47
13510,2011-10,82.81
13510,2011-12,53.57
13512,2011-03,62.03
13513,2011-08,36.85
13514,2011-09,16.700000000000003
13515,2011-04,32.75
13515,2011-07,21.96
13515,2011-08,17.99
13515,2011-09,55.06
13516,2011-04,23.15
13516,2011-09,85.87
13516,2011-11,20.68
13517,2011-06,209.21
13517,2011-08,117.28
13517,2011-10,91.16
13518,2011-09,104.57
13519,2011-09,50.75
13519,2011-10,11.95
13520,2010-12,55.45
13520,2011-01,91.81
13520,2011-03,66.64
13520,2011-06,71.12
13520,2011-07,99.41
13520,2011-08,4.15
13520,2011-10,78.67
13521,2011-11,241.55
13521,2011-12,549.43
13522,2011-11,16.35
13523,2010-12,101.41
13523,2011-05,738.58
13523,2011-06,201.6
13523,2011-10,50.36
13523,2011-11,176.28
13524,2011-05,20.3
13524,2011-06,8.850000000000001
13524,2011-08,28.83
13524,2011-09,7.9
13524,2011-10,27.68
13525,2011-04,2.51
13525,2011-11,20.9
13527,2011-01,20.35
13527,2011-05,150.61
13527,2011-08,126.71
13527,2011-09,162.59
13527,2011-11,178.4
13529,2011-05,53.75
13529,2011-09,30.23
13531,2010-12,72.6
13531,2011-05,27.27
13532,2011-11,146.73
13533,2011-03,82.49
13533,2011-06,64.44
13534,2010-12,36.3
13534,2011-01,145.24
13534,2011-02,36.300000000000004
13534,2011-03,74.67999999999999
13534,2011-04,128.78
13534,2011-05,98.51
13534,2011-06,62.2
13534,2011-07,130.05
13534,2011-08,66.22
13534,2011-10,116.39
13534,2011-11,49.07
13534,2011-12,27.4
13536,2011-09,79.49
13536,2011-10,53.89
13536,2011-11,274.95
13536,2011-12,167.74
13538,2011-01,21.45
13538,2011-03,33.75
13538,2011-06,14.7
13538,2011-07,23.85
13538,2011-08,37.75
13538,2011-09,16.5
13538,2011-10,38.91
13539,2011-02,33.36
13539,2011-04,38.74
13539,2011-09,87.37
13544,2011-04,110.56
13544,2011-10,145.52
13546,2011-05,63.29
13546,2011-10,76.4
13546,2011-11,76.33
13548,2011-04,167.7
13548,2011-09,181.35
13549,2011-04,20.6
13549,2011-05,53.21
13549,2011-07,54.68
13549,2011-10,27.299999999999997
13549,2011-11,26.43
13551,2011-01,30.6
13552,2011-01,36.0
13552,2011-03,62.6
13552,2011-05,133.93
13552,2011-06,112.57000000000001
13552,2011-08,37.42
13552,2011-09,79.73
13552,2011-10,45.72
13555,2011-05,143.16
13555,2011-09,181.64000000000001
13557,2011-03,24.009999999999998
13557,2011-11,26.22
13558,2011-10,196.75
13558,2011-11,115.92
13558,2011-12,73.99
13560,2011-12,98.52
13561,2011-05,49.65
13562,2011-04,101.82000000000001
13562,2011-07,99.69
13562,2011-09,113.14
13563,2011-07,129.38
13563,2011-09,287.75
13564,2010-12,300.01
13564,2011-07,1651.92
13565,2011-01,20.49
13565,2011-11,44.82
13566,2011-09,223.02
13566,2011-10,109.78
13568,2011-06,132.05
13569,2010-12,80.92
13569,2011-11,187.1
13570,2011-04,56.77
13571,2011-03,74.61
13571,2011-04,26.92
13571,2011-05,33.3
13571,2011-06,41.31
13571,2011-07,30.73
13571,2011-08,47.32
13571,2011-09,90.56
13571,2011-10,89.59
13571,2011-11,154.49
13572,2011-05,148.58
13573,2011-03,7.12
13573,2011-10,85.11
13575,2011-06,15.85
13575,2011-07,18.3
13575,2011-09,34.06
13575,2011-10,18.54
13575,2011-11,12.05
13576,2010-12,36.04
13576,2011-01,42.58
13576,2011-02,18.77
13576,2011-03,9.88
13576,2011-04,8.88
13576,2011-05,27.04
13576,2011-06,21.96
13576,2011-07,11.92
13576,2011-08,10.72
13576,2011-09,52.22
13576,2011-10,83.43
13576,2011-11,93.41
13577,2011-04,90.13
13577,2011-07,88.13
13577,2011-09,35.910000000000004
13577,2011-11,44.980000000000004
13579,2010-12,41.25
13579,2011-11,56.74
13581,2011-02,44.800000000000004
13583,2011-07,106.64
13584,2011-02,99.94999999999999
13587,2011-10,78.03999999999999
13587,2011-11,16.5
13588,2011-03,29.05
13588,2011-07,40.41
13588,2011-08,62.78
13588,2011-09,44.22
13588,2011-10,34.8
13588,2011-11,38.09
13589,2011-06,70.85
13589,2011-11,69.88
13590,2011-02,17.47
13590,2011-04,13.93
13590,2011-05,41.4
13590,2011-07,38.06
13590,2011-10,36.68
13590,2011-11,18.85
13591,2011-03,121.75
13591,2011-05,72.17
13591,2011-10,36.88
13592,2011-03,25.29
13592,2011-05,64.07
13592,2011-11,10.8
13593,2011-01,179.70000000000002
13593,2011-03,105.25
13593,2011-06,114.9
13593,2011-08,161.91
13594,2011-10,41.48
13596,2011-11,344.73
13596,2011-12,34.24
13598,2011-10,146.99
13599,2010-12,37.46
13599,2011-01,16.93
13599,2011-02,1.17
13599,2011-03,45.52
13599,2011-04,66.43
13599,2011-05,38.85
13599,2011-06,4.16
13599,2011-07,25.23
13599,2011-09,46.54
13599,2011-11,397.42
13599,2011-12,51.17
13600,2011-01,58.22
13601,2011-05,77.0
13601,2011-10,107.38
13602,2011-10,47.4
13603,2011-11,57.02
13606,2011-02,1.99
13606,2011-04,93.06
13606,2011-11,2.51
13607,2011-10,308.76
13610,2011-02,122.19
13610,2011-04,77.5
13610,2011-06,65.01
13610,2011-07,97.11
13610,2011-08,86.74000000000001
13610,2011-10,142.05
13610,2011-11,76.5
13611,2010-12,33.6
13611,2011-06,53.01
13611,2011-09,92.74
13614,2011-01,80.55
13614,2011-06,316.03000000000003
13614,2011-09,121.14999999999999
13614,2011-11,241.02
13615,2011-01,80.86
13617,2011-06,25.31
13617,2011-08,60.64
13617,2011-10,36.8
13618,2011-06,13.46
13621,2011-08,21.45
13623,2011-02,70.5
13623,2011-03,76.85
13623,2011-04,48.44
13623,2011-05,75.58
13623,2011-11,62.269999999999996
13626,2011-04,40.67
13627,2010-12,54.21
13627,2011-05,57.59
13627,2011-06,64.01
13627,2011-07,12.75
13627,2011-09,65.06
13627,2011-10,33.64
13629,2011-01,4.949999999999999
13629,2011-02,8.7
13629,2011-04,7.470000000000001
13629,2011-05,7.470000000000001
13629,2011-06,7.78
13629,2011-07,75.08
13629,2011-09,9.26
13629,2011-10,5.37
13629,2011-11,11.05
13630,2011-02,33.24
13630,2011-03,11.45
13630,2011-04,56.980000000000004
13630,2011-06,33.39
13630,2011-08,5.05
13630,2011-09,14.06
13630,2011-12,14.5
13631,2011-03,4.0
13631,2011-05,19.75
13631,2011-06,23.57
13631,2011-07,19.9
13631,2011-09,7.5
13632,2011-04,222.26
13632,2011-06,82.63
13632,2011-10,117.5
13632,2011-11,45.2
13634,2011-01,150.17000000000002
13634,2011-04,105.84
13634,2011-08,63.96
13634,2011-09,238.09
13634,2011-11,68.09
13635,2011-10,149.16
13636,2011-02,53.35
13636,2011-03,22.55
13636,2011-04,41.7
13636,2011-08,31.4
13636,2011-11,90.72999999999999
13637,2011-04,158.24
13637,2011-06,57.15
13637,2011-10,23.560000000000002
13638,2011-11,23.94
13639,2011-09,57.72
13642,2011-05,214.57999999999998
13643,2011-06,8.79
13643,2011-09,29.05
13643,2011-11,29.21
13644,2011-08,117.41
13644,2011-09,70.2
13644,2011-10,106.92999999999999
13644,2011-11,149.74
13644,2011-12,25.29
13645,2011-08,16.849999999999998
13647,2011-04,80.18
13647,2011-06,25.970000000000002
13647,2011-09,101.75
13647,2011-10,7.9
13647,2011-11,54.41
13649,2010-12,52.8
13649,2011-03,20.6
13650,2011-03,85.27
13650,2011-05,72.56
13650,2011-09,30.97
13650,2011-10,57.800000000000004
13650,2011-11,69.54
13651,2011-10,21.35
13651,2011-11,15.0
13652,2010-12,70.25
13652,2011-03,66.92
13652,2011-10,59.6
13654,2011-03,31.23
13654,2011-04,103.67999999999999
13654,2011-05,48.6
13654,2011-07,71.31
13654,2011-10,164.61
13655,2011-04,111.45
13655,2011-08,75.01
13656,2011-01,52.42
13656,2011-06,31.81
13657,2011-05,15.14
13657,2011-11,32.75
13658,2011-05,193.15
13658,2011-06,41.75
13658,2011-09,168.79
13658,2011-11,96.46000000000001
13659,2011-01,228.98000000000002
13659,2011-05,182.25
13662,2011-03,52.42
13662,2011-05,57.68
13662,2011-06,7.9
13662,2011-09,74.52
13663,2011-06,58.5
13666,2011-02,24.3
13666,2011-10,20.6
13667,2011-07,211.83
13668,2010-12,45.04
13668,2011-01,92.19
13668,2011-02,116.33
13668,2011-03,138.6
13668,2011-04,185.63
13668,2011-05,134.32
13668,2011-06,205.32
13668,2011-07,111.48
13668,2011-08,76.79
13668,2011-10,48.39
13668,2011-11,273.54
13668,2011-12,51.32
13669,2011-07,18.65
13669,2011-10,6.11
13670,2011-09,46.92
13672,2011-01,26.78
13672,2011-02,111.63
13673,2011-11,214.62
13675,2011-02,31.62
13675,2011-07,15.950000000000001
13678,2011-07,6.3
13680,2011-01,215.65
13680,2011-10,131.78
13680,2011-12,132.98
13681,2011-07,32.09
13681,2011-10,56.480000000000004
13681,2011-11,76.87
13682,2011-06,21.25
13684,2011-02,55.34
13685,2011-10,10.39
13685,2011-12,16.94
13686,2011-06,9.3
13689,2011-10,10.2
13690,2011-10,53.75
13692,2011-04,97.51
13692,2011-05,36.4
13692,2011-11,25.259999999999998
13693,2011-01,22.1
13694,2010-12,60.3
13694,2011-01,79.1
13694,2011-02,62.0
13694,2011-03,112.89
13694,2011-04,60.46
13694,2011-05,65.04
13694,2011-06,61.05
13694,2011-07,25.24
13694,2011-08,202.19
13694,2011-09,71.83
13694,2011-10,85.98
13694,2011-11,241.23
13694,2011-12,36.5
13695,2011-03,9.530000000000001
13695,2011-04,9.05
13695,2011-05,6.2
13695,2011-06,30.93
13695,2011-07,47.06
13695,2011-08,31.52
13695,2011-09,49.760000000000005
13695,2011-10,13.8
13695,2011-11,40.37
13697,2011-11,16.72
13699,2011-07,88.29
13700,2011-01,31.34
13700,2011-03,53.76
13700,2011-04,71.72
13700,2011-06,9.03
13700,2011-09,102.77
13700,2011-10,24.97
13700,2011-11,18.8
13703,2011-01,9.95
13704,2011-09,207.17
13704,2011-10,129.76
